Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
"2","Afghanistan","23068","Credit to Agriculture, Forestry and Fishing","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.000000","",,,"560.088038","","601.800000","","825.030000","","1117.884953","","1011.916105","","1080.758000","","1295.535740","","1743.100866","","1723.693920","","1469.055000","","1411.935000",""
"2","Afghanistan","23068","Credit to Agriculture, Forestry and Fishing","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.095433","",,,"739.461411","","714.089927","","893.917035","","1158.455213","","1049.364786","","1080.758000","","1230.901122","","1642.761023","","1612.360432","","1333.722208","","1258.072708",""
"2","Afghanistan","23068","Credit to Agriculture, Forestry and Fishing","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.034834","",,,"12.057231","","12.873551","","16.202029","","20.186627","","17.676162","","17.675774","","19.089590","","25.623698","","23.912545","","18.897527","","18.381331",""
"2","Afghanistan","23068","Credit to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.277249","",,,"12.093875","","11.678915","","14.619999","","18.946574","","17.162322","","17.675774","","20.131262","","26.867390","","26.370195","","21.812960","","20.263841",""
"2","Afghanistan","23068","Credit to Agriculture, Forestry and Fishing","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.130000","Fc","0.586667","Fc","0.880000","Fc","0.750000","Fc","2.060000","Fc","2.380000","Fc","2.340000","Fc","2.380000","Fc","3.140000","Fc","4.170000","Fc","4.160000","Fc","3.570000","Fc","3.570000","Fc"
"2","Afghanistan","23068","Credit to Agriculture, Forestry and Fishing","6159","Agriculture orientation index US$","index",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.004207","Fc","0.017894","Fc","0.028466","Fc","0.025143","Fc","0.072139","Fc","0.085372","Fc","0.085156","Fc","0.093216","Fc","0.118906","Fc","0.163052","Fc","0.185376","Fc","0.139898","Fc",,
"2","Afghanistan","23019","Credit to Agriculture","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.000000","",,,"560.088000","","601.800000","","825.030000","","1117.884953","","1011.916105","","1080.758000","","1295.535740","","1743.100866","","1723.693920","","1469.055000","","1411.935000",""
"2","Afghanistan","23019","Credit to Agriculture","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.095433","",,,"739.461361","","714.089927","","893.917035","","1158.455213","","1049.364786","","1080.758000","","1230.901122","","1642.761023","","1612.360432","","1333.722208","","1258.072708",""
"2","Afghanistan","23019","Credit to Agriculture","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.034834","",,,"12.057230","","12.873551","","16.202029","","20.186627","","17.676162","","17.675774","","19.089590","","25.623698","","23.912545","","18.897527","","18.381330",""
"2","Afghanistan","23019","Credit to Agriculture","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.277249","",,,"12.093874","","11.678915","","14.619999","","18.946574","","17.162322","","17.675774","","20.131262","","26.867390","","26.370195","","21.812960","","20.263841",""
"2","Afghanistan","23019","Credit to Agriculture","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.130000","Fc",,,"0.880000","Fc","0.750000","Fc","2.060000","Fc","2.380000","Fc","2.340000","Fc","2.380000","Fc","3.140000","Fc","4.170000","Fc","4.160000","Fc","3.570000","Fc","3.570000","Fc"
"2","Afghanistan","23018","Total Credit","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40000.000000","",,,"63646.368000","","80240.000000","","40050.000000","","46969.956000","","43244.278000","","45410.000000","","41259.100000","","41800.980000","","41434.950000","","41150.000000","","39550.000000",""
"2","Afghanistan","23018","Total Credit","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60073.000000","",,,"84030.000000","","95212.000000","","43394.000000","","48675.000000","","44845.000000","","45410.000000","","39201.000000","","39395.000000","","38759.000000","","37359.000000","","35240.000000",""
"2","Afghanistan","23018","Total Credit","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"796.026004","",,,"1370.139851","","1716.473500","","786.506263","","848.177617","","755.391554","","742.679574","","607.948720","","614.477177","","574.820803","","529.342495","","514.883207",""
"2","Afghanistan","23018","Total Credit","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"982.000000","",,,"1374.000000","","1557.000000","","710.000000","","796.000000","","733.000000","","743.000000","","641.000000","","644.000000","","634.000000","","611.000000","","568.000000",""
"3","Albania","23068","Credit to Agriculture, Forestry and Fishing","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2465.270000","","3234.060000","","3629.590000","","4886.460000","","6622.710000","","6560.930000","","7027.120000","","7086.000000","","7626.000000","","5192.000000","","5360.000000","","5642.000000","","5069.000000","","5830.000000",""
"3","Albania","23068","Credit to Agriculture, Forestry and Fishing","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2908.502515","","3664.636461","","4015.712836","","5173.824564","","6853.537131","","6719.537974","","7176.278958","","7125.962397","","7626.000000","","5225.053690","","5316.985587","","5521.628499","","4941.990835","","5583.756345",""
"3","Albania","23068","Credit to Agriculture, Forestry and Fishing","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.262274","","38.549082","","38.215012","","47.013924","","65.639655","","60.645668","","66.501450","","67.179100","","60.542630","","41.823454","","45.004324","","52.245981","","46.144393","","53.658537",""
"3","Albania","23068","Credit to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.090511","","29.093427","","31.880646","","41.074903","","54.409979","","53.346294","","56.972268","","56.572826","","60.542630","","41.481645","","42.211208","","43.836038","","39.234426","","45.566013",""
"3","Albania","23068","Credit to Agriculture, Forestry and Fishing","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.336002","Fc","1.273206","Fc","1.246364","Fc","1.479006","Fc","1.700635","Fc","1.633295","Fc","1.780549","Fc","1.751732","Fc","1.961506","Fc","1.403494","Fc","1.471404","Fc","1.669982","Fc","1.333695","Fc","1.512294","Fc"
"3","Albania","23068","Credit to Agriculture, Forestry and Fishing","6159","Agriculture orientation index US$","index",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.077885","Fc","0.075619","Fc","0.074213","Fc","0.082369","Fc","0.093304","Fc","0.087031","Fc","0.091006","Fc","0.087630","Fc","0.099165","Fc","0.070705","Fc","0.077352","Fc","0.090558","Fc","0.071598","Fc",,
"3","Albania","23067","Credit to Agriculture and Forestry","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2126.600000","","2781.020000","","3060.120000","","3982.630000","","5586.270000","","5655.420000","","6201.730000","","6738.000000","","7080.000000","",,,,,,,,,,
"3","Albania","23067","Credit to Agriculture and Forestry","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2508.942813","","3151.279596","","3385.661511","","4216.841829","","5780.973177","","5792.137616","","6333.369076","","6775.999807","","7080.000000","",,,,,,,,,,
"3","Albania","23067","Credit to Agriculture and Forestry","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.517080","","33.148973","","32.219210","","38.317936","","55.367189","","52.275626","","58.690337","","63.879872","","56.207950","",,,,,,,,,,
"3","Albania","23067","Credit to Agriculture and Forestry","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.918419","","25.017904","","26.878684","","33.477434","","45.894933","","45.983679","","50.280432","","53.794483","","56.207950","",,,,,,,,,,
"3","Albania","23067","Credit to Agriculture and Forestry","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.152467","Fc","1.094851","Fc","1.050814","Fc","1.205440","Fc","1.434489","Fc","1.407875","Fc","1.571409","Fc","1.665703","Fc","1.821067","Fc",,,,,,,,,,
"3","Albania","23063","Credit to Fishery","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"338.670000","","453.040000","","569.470000","","903.830000","","1036.440000","","905.510000","","825.390000","","348.000000","","546.000000","",,,,,,,,,,
"3","Albania","23063","Credit to Fishery","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"399.559702","","513.356865","","630.051325","","956.982735","","1072.563954","","927.400358","","842.909882","","349.962590","","546.000000","",,,,,,,,,,
"3","Albania","23063","Credit to Fishery","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.745194","","5.400109","","5.995802","","8.695987","","10.272466","","8.370042","","7.811113","","3.299228","","4.334681","",,,,,,,,,,
"3","Albania","23063","Credit to Fishery","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.172092","","4.075523","","5.001962","","7.597469","","8.515046","","7.362615","","6.691837","","2.778344","","4.334681","",,,,,,,,,,
"3","Albania","23063","Credit to Fishery","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.183535","Fc","0.178356","Fc","0.195550","Fc","0.273566","Fc","0.266146","Fc","0.225420","Fc","0.209139","Fc","0.086029","Fc","0.140438","Fc",,,,,,,,,,
"3","Albania","23018","Total Credit","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"184525.960000","","254009.080000","","291214.250000","","330388.060000","","389425.690000","","401699.080000","","394660.340000","","404514.000000","","388783.000000","","369934.000000","","364278.000000","","337848.000000","","380072.000000","","385507.000000",""
"3","Albania","23018","Total Credit","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217702.000000","","287827.000000","","322194.000000","","349818.000000","","402999.000000","","411410.000000","","403037.000000","","406795.000000","","388783.000000","","372289.000000","","361355.000000","","330640.000000","","370549.000000","","369224.000000",""
"3","Albania","23018","Total Credit","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2040.586728","","3027.716535","","3066.119339","","3178.750873","","3859.714205","","3713.087763","","3734.884971","","3835.010781","","3086.538876","","2979.953303","","3058.597981","","3128.536041","","3459.891823","","3548.154625",""
"3","Albania","23018","Total Credit","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1728.000000","","2285.000000","","2558.000000","","2777.000000","","3199.000000","","3266.000000","","3200.000000","","3230.000000","","3087.000000","","2956.000000","","2869.000000","","2625.000000","","2942.000000","","3013.000000",""
"7","Angola","23068","Credit to Agriculture, Forestry and Fishing","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23883.230000","","32140.770000","","37348.600000","","77976.770000","","86965.280000","","138896.361450","","181302.610000","","230091.000000","","220278.206260","","222856.077570","","284129.560000","","267277.340000",""
"7","Angola","23068","Credit to Agriculture, Forestry and Fishing","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45675.787839","","46676.614618","","41161.922857","","80124.672085","","86893.158678","","134009.051350","","181302.610000","","188949.200980","","147527.814900","","115642.034520","","120015.020380","","112391.127370",""
"7","Angola","23068","Credit to Agriculture, Forestry and Fishing","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"301.068725","","349.714576","","397.601527","","816.784749","","901.023935","","1412.949609","","1510.091208","","1405.939224","","1327.649363","","881.356582","",,,"462.210604",""
"7","Angola","23068","Credit to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"380.439421","","388.775210","","342.842692","","667.367777","","723.743070","","1116.179740","","1510.091208","","1573.781441","","1228.781596","","963.196499","",,,"817.059579",""
"7","Angola","23068","Credit to Agriculture, Forestry and Fishing","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.796649","Fc","2.043228","Fc","1.733973","Fc","2.926674","Fc","2.971380","Fc","4.333052","Fc","5.045577","Fc","6.356449","Fc","6.089705","Fc","5.358632","Fc","5.763644","Fc","5.783644","Fc"
"7","Angola","23068","Credit to Agriculture, Forestry and Fishing","6159","Agriculture orientation index US$","index",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.271348","Fc","0.330604","Fc","0.296625","Fc","0.482183","Fc","0.456609","Fc","0.574138","Fc","0.553089","Fc","0.646561","Fc","0.607937","Fc","0.622536","Fc","0.607640","Fc",,
"7","Angola","23067","Credit to Agriculture and Forestry","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11378.460000","","30376.750000","","35186.860000","","74348.450000","","81512.330000","","131539.807740","","172841.520000","","220397.371370","","206568.323510","","206543.232170","","265973.220000","","244626.310000",""
"7","Angola","23067","Credit to Agriculture and Forestry","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21760.880957","","44114.806618","","38779.467421","","76396.408523","","81444.730873","","126911.350780","","172841.520000","","180988.857530","","138345.839620","","107177.151490","","112345.865800","","102866.284010",""
"7","Angola","23067","Credit to Agriculture and Forestry","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143.435308","","330.520776","","374.588318","","778.779117","","844.527383","","1338.113670","","1439.617773","","1346.707647","","1245.017870","","816.842148","",,,"423.039508",""
"7","Angola","23067","Credit to Agriculture and Forestry","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"181.249133","","367.437599","","322.998929","","636.314633","","678.362491","","1057.062020","","1439.617773","","1507.478748","","1152.303528","","892.691464","",,,"747.815995",""
"7","Angola","23067","Credit to Agriculture and Forestry","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.855960","Fc","1.931087","Fc","1.633610","Fc","2.790493","Fc","2.785067","Fc","4.103554","Fc","4.810108","Fc","6.088655","Fc","5.710688","Fc","4.966385","Fc","5.395338","Fc","5.293495","Fc"
"7","Angola","23063","Credit to Fishery","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12504.770000","","1764.020000","","2161.740000","","3628.320000","","5452.950000","","7356.553710","","8461.040000","","9693.634117","","13709.882752","","16312.845400","","18156.340000","","22651.030000",""
"7","Angola","23063","Credit to Fishery","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23914.906882","","2561.808000","","2382.455437","","3728.263561","","5448.427805","","7097.700571","","8461.040000","","7960.347954","","9181.975282","","8464.883038","","7669.154576","","9524.843362",""
"7","Angola","23063","Credit to Fishery","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157.633417","","19.193800","","23.013209","","38.005632","","56.496552","","74.835939","","70.473018","","59.231610","","82.631493","","64.514434","",,,"39.171096",""
"7","Angola","23063","Credit to Fishery","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199.190288","","21.337611","","19.843763","","31.053144","","45.380579","","59.117720","","70.473018","","66.302730","","76.478068","","70.505035","",,,"69.243584",""
"7","Angola","23063","Credit to Fishery","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.940688","Fc","0.112141","Fc","0.100362","Fc","0.136180","Fc","0.186313","Fc","0.229497","Fc","0.235467","Fc","0.267794","Fc","0.379017","Fc","0.392247","Fc","0.368306","Fc","0.490148","Fc"
"7","Angola","23018","Total Credit","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1329321.160000","","1573038.900000","","2153932.660000","","2664347.740000","","2926764.207200","","3205509.000000","","3593298.000000","","3619803.904200","","3617223.229900","","4158824.375500","","4929685.860000","","4621262.320000",""
"7","Angola","23018","Total Credit","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2542277.000000","","2284455.000000","","2373851.000000","","2737738.000000","","2924337.000000","","3092718.000000","","3593298.000000","","2972559.000000","","2422578.000000","","2158052.000000","","2082277.000000","","1943258.000000",""
"7","Angola","23018","Total Credit","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16757.240410","","17115.788810","","22930.094130","","27908.293710","","30323.418770","","32608.648930","","29929.010490","","22118.310980","","21801.539970","","16447.418790","",,,"7991.685518",""
"7","Angola","23018","Total Credit","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21175.000000","","19028.000000","","19772.000000","","22803.000000","","24357.000000","","25760.000000","","29929.000000","","24759.000000","","20178.000000","","17975.000000","",,,"14127.000000",""
"258","Anguilla","23068","Credit to Agriculture, Forestry and Fishing","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,"3.060000","","3.640000","","3.529000","","3.994000","","2.945000","","2.182000","","1.958000","","2.841000","","2.141000","","1.429000","","1.515000","","1.455000","","2.281000","","2.364000","","2.108000","","1.685000","","0.569000","","0.567000","","0.417000","","0.337000","",,
"258","Anguilla","23068","Credit to Agriculture, Forestry and Fishing","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,"4.566769","","5.385221","","4.941899","","5.479678","","3.891678","","2.864288","","2.491719","","3.278564","","2.441388","","1.667567","","1.781064","","1.631349","","2.500121","","2.558599","","2.169892","","1.685000","","0.572308","","0.601992","","0.425492","","0.306002","",,
"258","Anguilla","23068","Credit to Agriculture, Forestry and Fishing","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,"1.133333","","1.348148","","1.307037","","1.479259","","1.090741","","0.808148","","0.725185","","1.052222","","0.792963","","0.529259","","0.561111","","0.538889","","0.844815","","0.875556","","0.780741","","0.624074","","0.210741","","0.210000","","0.154444","","0.124815","",,
"258","Anguilla","23068","Credit to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,"1.691396","","1.994526","","1.830333","","2.029510","","1.441362","","1.060847","","0.922859","","1.214283","","0.904218","","0.617617","","0.659653","","0.604203","","0.925971","","0.947629","","0.803664","","0.624074","","0.211966","","0.222960","","0.157590","","0.113334","",,
"258","Anguilla","23068","Credit to Agriculture, Forestry and Fishing","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,"0.668784","Fc","0.741000","Fc","0.678642","Fc","0.692370","Fc","0.444644","Fc","0.273085","Fc","0.208565","Fc","0.224006","Fc","0.145635","Fc","0.092810","Fc","0.108923","Fc","0.104957","Fc","0.170040","Fc","0.182379","Fc","0.172434","Fc","0.142300","Fc","0.091031","Fc","0.088098","Fc","0.068206","Fc","0.058984","Fc","0.087117","Fc"
"258","Anguilla","23068","Credit to Agriculture, Forestry and Fishing","6159","Agriculture orientation index US$","index",,,,,,,,,,,,,,,,,,,"0.328655","Fc","0.386754","Fc","0.321372","Fc","0.342364","Fc","0.220089","Fc","0.116937","Fc","0.108611","Fc","0.135129","Fc","0.077789","Fc","0.049605","Fc","0.059893","Fc","0.049220","Fc","0.075237","Fc","0.088804","Fc","0.086640","Fc","0.071892","Fc","0.034454","Fc","0.043252","Fc","0.053146","Fc","0.024386","Fc",,
"258","Anguilla","23019","Credit to Agriculture","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,"1.675000","","1.852000","","1.832000","","2.458000","","1.699000","","1.458000","","1.379000","","2.220000","","1.808000","","0.996000","","1.059000","","0.992000","","1.758000","","1.699000","","1.720000","","0.974000","","0.106000","","0.141000","","0.059000","","0.029000","",,
"258","Anguilla","23019","Credit to Agriculture","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,"2.499784","","2.739953","","2.565474","","3.372320","","2.245148","","1.913901","","1.754893","","2.561919","","2.061668","","1.162279","","1.244982","","1.112232","","1.926879","","1.838858","","1.770500","","0.974000","","0.106616","","0.149702","","0.060202","","0.026333","",,
"258","Anguilla","23019","Credit to Agriculture","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,"0.620370","","0.685926","","0.678519","","0.910370","","0.629259","","0.540000","","0.510741","","0.822222","","0.669630","","0.368889","","0.392222","","0.367407","","0.651111","","0.629259","","0.637037","","0.360741","","0.039259","","0.052222","","0.021852","","0.010741","",,
"258","Anguilla","23019","Credit to Agriculture","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,"0.925846","","1.014797","","0.950176","","1.249008","","0.831536","","0.708852","","0.649960","","0.948859","","0.763581","","0.430474","","0.461104","","0.411938","","0.713659","","0.681059","","0.655741","","0.360741","","0.039487","","0.055445","","0.022297","","0.009753","",,
"258","Anguilla","23019","Credit to Agriculture","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,"0.366083","Fc","0.377014","Fc","0.352302","Fc","0.426101","Fc","0.256519","Fc","0.182474","Fc","0.146890","Fc","0.175042","Fc","0.122984","Fc","0.064687","Fc","0.076138","Fc","0.071558","Fc","0.131052","Fc","0.131076","Fc","0.140696","Fc","0.082256","Fc","0.016958","Fc","0.021908","Fc","0.009650","Fc","0.005076","Fc",,
"258","Anguilla","23066","Credit to Agriculture and Fishery","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,"3.060000","","3.643000","","3.529000","","3.994000","","2.945000","","2.182000","","1.958000","","2.841000","","2.141000","","1.429000","","1.515000","","1.455000","","2.281000","","2.364000","","2.108000","","1.685000","","0.569000","","0.567000","","0.417000","","0.337000","",,
"258","Anguilla","23066","Credit to Agriculture and Fishery","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,"4.566769","","5.389659","","4.941899","","5.479678","","3.891678","","2.864288","","2.491719","","3.278564","","2.441388","","1.667567","","1.781064","","1.631349","","2.500121","","2.558599","","2.169892","","1.685000","","0.572308","","0.601992","","0.425492","","0.306002","",,
"258","Anguilla","23066","Credit to Agriculture and Fishery","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,"1.133333","","1.349259","","1.307037","","1.479259","","1.090741","","0.808148","","0.725185","","1.052222","","0.792963","","0.529259","","0.561111","","0.538889","","0.844815","","0.875556","","0.780741","","0.624074","","0.210741","","0.210000","","0.154444","","0.124815","",,
"258","Anguilla","23066","Credit to Agriculture and Fishery","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,"1.691396","","1.996170","","1.830333","","2.029510","","1.441362","","1.060847","","0.922859","","1.214283","","0.904218","","0.617617","","0.659653","","0.604203","","0.925971","","0.947629","","0.803664","","0.624074","","0.211966","","0.222960","","0.157590","","0.113334","",,
"258","Anguilla","23066","Credit to Agriculture and Fishery","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,"0.668784","Fc","0.741611","Fc","0.678642","Fc","0.692370","Fc","0.444644","Fc","0.273085","Fc","0.208565","Fc","0.224006","Fc","0.145635","Fc","0.092810","Fc","0.108923","Fc","0.104957","Fc","0.170040","Fc","0.182379","Fc","0.172434","Fc","0.142300","Fc","0.091031","Fc","0.088098","Fc","0.068206","Fc","0.058984","Fc",,
"258","Anguilla","23063","Credit to Fishery","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,"1.385000","","1.791000","","1.697000","","1.536000","","1.246000","","0.724000","","0.579000","","0.621000","","0.333000","","0.433000","","0.456000","","0.463000","","0.523000","","0.665000","","0.388000","","0.711000","","0.463000","","0.426000","","0.358000","","0.308000","",,
"258","Anguilla","23063","Credit to Fishery","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,"2.066985","","2.649706","","2.376425","","2.107357","","1.646530","","0.950387","","0.736826","","0.716645","","0.379721","","0.505288","","0.536083","","0.519116","","0.573241","","0.719741","","0.399392","","0.711000","","0.465692","","0.452290","","0.365290","","0.279669","",,
"258","Anguilla","23063","Credit to Fishery","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,"0.512963","","0.663333","","0.628519","","0.568889","","0.461481","","0.268148","","0.214444","","0.230000","","0.123333","","0.160370","","0.168889","","0.171481","","0.193704","","0.246296","","0.143704","","0.263333","","0.171481","","0.157778","","0.132593","","0.114074","",,
"258","Anguilla","23063","Credit to Fishery","6184","Value US$, 2015 prices","millions",,,,,,,,,,,,,,,,,,,"0.765550","","0.981373","","0.880157","","0.780503","","0.609826","","0.351995","","0.272898","","0.265424","","0.140637","","0.187144","","0.198549","","0.192265","","0.212312","","0.266571","","0.147923","","0.263333","","0.172478","","0.167515","","0.135293","","0.103581","",,
"258","Anguilla","23063","Credit to Fishery","61132","Share of Total Credit US$","%",,,,,,,,,,,,,,,,,,,"0.302701","Fc","0.364596","Fc","0.326341","Fc","0.266270","Fc","0.188124","Fc","0.090611","Fc","0.061675","Fc","0.048964","Fc","0.022651","Fc","0.028122","Fc","0.032785","Fc","0.033399","Fc","0.038988","Fc","0.051304","Fc","0.031738","Fc","0.060045","Fc","0.074073","Fc","0.066190","Fc","0.058556","Fc","0.053908","Fc",,
"258","Anguilla","23018","Total Credit","6109","Value Local Currency","millions",,,,,,,,,,,,,,,,,,,"457.547000","","491.228000","","520.009000","","576.859000","","662.328000","","799.018000","","938.797000","","1268.268000","","1470.115000","","1539.713000","","1390.890000","","1386.280000","","1341.452000","","1296.199000","","1222.496000","","1184.114000","","625.060000","","643.605000","","611.380000","","571.345000","",,
"258","Anguilla","23018","Total Credit","6183","Value Local Currency, 2015 prices","millions",,,,,,,,,,,,,,,,,,,"683.000000","","727.000000","","728.000000","","791.000000","","875.000000","","1049.000000","","1195.000000","","1464.000000","","1676.000000","","1797.000000","","1635.000000","","1554.000000","","1470.000000","","1403.000000","","1258.000000","","1184.000000","","629.000000","","683.000000","","624.000000","","519.000000","",,
"258","Anguilla","23018","Total Credit","6110","Value US$","millions",,,,,,,,,,,,,,,,,,,"169.461852","","181.936296","","192.595926","","213.651481","","245.306667","","295.932593","","347.702593","","469.728889","","544.487037","","570.264074","","515.144444","","513.437037","","496.834074","","480.073704","","452.776296","","438.560741","","231.503704","","238.372222","","226.437037","","211.609259","",,
